age,monthly_income,credit_score,purchase_amount,bnpl_installments,app_usage_frequency,debt_to_income_ratio,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Canada,location_Germany,location_India,location_UK,location_USA,default_probability,actual_default,custom_risk_segment
26,44927.95,463,5000.0,9,7.14,0.1112892976421136,True,False,False,False,False,False,False,False,True,False,False,False,0.6564381447270367,1,High Risk
59,88148.11,695,5000.0,9,1.92,0.0567227136236953,True,False,False,False,False,False,False,False,False,True,False,False,0.08081166118695755,1,Low Risk
50,50114.03,576,5000.0,12,2.79,0.0997724589301638,False,False,False,True,False,False,False,False,True,False,False,False,0.044973192172597834,0,Low Risk
46,5697.75,313,1802.3,6,9.12,0.3163178447632837,False,False,True,False,False,False,True,False,False,False,False,False,0.5387884900796274,0,Medium Risk
30,18039.57,385,4624.6,3,9.59,0.2563586604337021,False,True,False,False,False,True,False,False,True,False,False,False,0.579060331660858,1,Medium Risk
32,18087.81,341,5000.0,3,9.08,0.2764292636864274,False,True,False,False,True,False,False,False,True,False,False,False,0.5822561341447936,1,Medium Risk
33,12868.4,314,3365.24,12,3.29,0.2615119206738988,False,False,True,True,False,False,False,False,False,False,False,False,0.6353165714159428,1,High Risk
57,18004.22,514,3178.37,9,3.28,0.1765347235259289,False,True,False,False,False,False,False,False,False,False,False,True,0.5091145864465976,0,Medium Risk
54,18262.89,398,4712.99,6,2.13,0.2580637566124529,False,False,True,False,False,True,False,False,False,False,False,True,0.5543904912450095,1,Medium Risk
40,81419.51,702,5000.0,3,8.46,0.0614103425579446,True,False,False,False,False,True,False,False,False,False,True,False,0.09001590810737309,0,Low Risk
19,47764.26,508,5000.0,3,2.81,0.1046807801481693,True,False,False,False,True,False,False,False,False,False,True,False,0.5108360441130577,1,Medium Risk
37,59107.33,589,5000.0,3,3.15,0.084591877183422,True,False,False,False,True,False,False,False,False,False,False,True,0.0942277010397177,0,Low Risk
39,12869.95,386,2525.21,3,5.29,0.1962097754847532,False,False,True,False,False,True,False,False,False,False,False,False,0.5137585579341785,1,Medium Risk
31,8777.29,300,3907.42,9,1.02,0.4451738520659565,False,True,False,False,False,False,True,True,False,False,False,False,0.4873300396152777,1,Medium Risk
31,38460.37,492,5000.0,3,3.81,0.1300039495199864,False,False,False,True,False,False,False,True,False,False,False,False,0.5251085405502662,0,Medium Risk
20,5000.0,327,1827.68,6,9.18,0.365536,False,False,True,True,False,False,False,False,False,False,False,False,0.4700881222259601,0,Medium Risk
25,25479.99,387,5000.0,3,1.86,0.1962324161037739,False,False,False,True,False,False,False,False,True,False,False,False,0.6065464194927277,1,High Risk
25,7898.46,300,1656.02,6,3.52,0.2096636559531858,False,False,True,False,False,False,False,False,False,False,False,True,0.5918419292787491,0,Medium Risk
28,14334.46,378,1329.38,12,6.35,0.0927401520531642,False,True,False,False,False,True,False,False,False,False,False,True,0.5371432506666446,1,Medium Risk
40,13508.34,370,3226.18,9,9.64,0.238828753199875,False,False,True,True,False,False,False,False,True,False,False,False,0.5696848698400041,1,Medium Risk
24,20714.81,417,100.0,6,2.44,0.0048274640221175,False,False,False,False,True,False,False,False,False,False,False,False,0.5350452321188304,0,Medium Risk
30,20491.53,319,5000.0,6,3.95,0.2440032540273957,False,True,False,False,False,False,False,False,False,False,False,True,0.6446138226125125,0,High Risk
33,5015.51,352,1708.92,3,5.85,0.3407270646454697,False,False,True,False,False,True,False,False,False,False,True,False,0.5087069181300201,1,Medium Risk
35,14280.0,429,5000.0,6,7.24,0.3501400560224089,False,True,False,False,False,False,False,True,False,False,False,False,0.5213989900409214,0,Medium Risk
24,17100.26,361,5000.0,6,6.19,0.2923932150739229,False,True,False,False,False,True,False,False,True,False,False,False,0.6101149395692044,0,High Risk
23,25470.54,350,2366.79,12,2.2,0.0929226471052439,False,False,False,False,False,True,False,False,False,False,False,True,0.5618272687458126,0,Medium Risk
55,74488.97,695,5000.0,12,7.61,0.0671240319204306,False,False,False,False,False,False,True,False,False,False,False,False,0.05531568268264783,0,Low Risk
39,7163.04,300,2225.12,6,1.07,0.3106390582769326,False,True,False,False,False,False,False,False,True,False,False,False,0.5848275743229826,1,Medium Risk
59,93382.31,704,5000.0,12,8.99,0.0535433317081147,True,False,False,False,False,False,True,False,True,False,False,False,0.11016232590861241,1,Low Risk
43,13780.73,300,2158.88,12,8.84,0.1566593351731004,False,False,True,False,False,False,True,False,False,False,False,True,0.6772830252874131,1,High Risk
45,14821.44,306,3628.68,9,2.48,0.2448264136278256,False,True,False,True,False,False,False,False,False,False,False,True,0.627911059712675,1,High Risk
33,22819.5,391,1904.5,6,1.93,0.0834593220710357,False,True,False,True,False,False,False,False,True,False,False,False,0.5445770107362526,0,Medium Risk
41,52345.54,465,5000.0,3,9.59,0.0955191215908747,False,False,False,False,True,False,False,False,False,False,True,False,0.5990180328598398,1,Medium Risk
26,8464.67,307,1065.65,6,3.75,0.1258938623714805,False,True,False,False,False,False,False,False,False,False,True,False,0.6390802757194577,0,High Risk
48,61510.61,623,5000.0,12,5.26,0.0812867893847906,False,False,False,False,False,False,True,False,False,False,False,True,0.043853194615271464,0,Low Risk
36,93296.47,717,5000.0,3,9.26,0.0535925957327217,True,False,False,True,False,False,False,False,False,False,True,False,0.06783323373195498,0,Low Risk
51,82926.04,695,5000.0,12,4.44,0.0602946915106521,True,False,False,False,False,False,False,False,True,False,False,False,0.14362859075632556,0,Low Risk
55,5897.78,331,2169.11,6,3.8,0.3677841492900719,True,False,False,False,False,False,True,False,False,False,False,True,0.5203136191061122,1,Medium Risk
29,15751.47,326,5000.0,9,8.72,0.3174306905958619,False,True,False,True,False,False,False,False,False,False,False,False,0.6157301124599106,1,High Risk
25,7655.6,300,5000.0,3,6.12,0.6531166727624222,False,False,True,False,True,False,False,False,False,False,False,True,0.6778185084779916,1,High Risk
32,20886.12,385,5000.0,12,6.85,0.239393434491423,False,False,False,True,False,False,False,False,False,False,True,False,0.6218040520788651,0,High Risk
45,10999.05,374,5000.0,3,6.67,0.4545847141344025,False,False,True,False,False,False,False,False,False,False,False,True,0.5768856586650215,0,Medium Risk
23,7500.0,300,2195.68,12,4.71,0.2927573333333333,False,True,False,False,False,False,True,False,False,False,True,False,0.6374166657992929,0,High Risk
45,13961.84,316,1430.33,12,9.78,0.1024456661872647,False,False,True,False,True,False,False,False,True,False,False,False,0.6277920105176277,1,High Risk
40,50885.18,591,5000.0,9,5.09,0.0982604365357457,True,False,False,False,False,False,True,True,False,False,False,False,0.051167580726335,0,Low Risk
36,65192.77,614,5000.0,6,6.89,0.0766956213089273,False,False,False,False,False,False,True,False,False,False,True,False,0.09561424745448584,0,Low Risk
23,10593.28,341,3687.48,6,3.16,0.3480961515224746,False,True,False,False,True,False,False,False,False,False,True,False,0.5588763883945735,1,Medium Risk
56,12086.95,369,1151.51,12,2.02,0.0952688643537037,False,False,True,False,True,False,False,True,False,False,False,False,0.5234411706905892,1,Medium Risk
28,15196.75,349,3526.6,9,8.72,0.2320627765805188,False,True,False,False,True,False,False,True,False,False,False,False,0.5770338238686137,0,Medium Risk
39,71874.35,651,5000.0,3,7.29,0.0695658465085249,False,False,False,False,False,False,False,False,False,False,True,False,0.07160318805343449,1,Low Risk
32,5773.83,335,1525.67,9,4.88,0.2642388154829637,False,True,False,False,False,True,False,False,False,True,False,False,0.517697495419697,1,Medium Risk
36,21009.66,392,5000.0,3,5.88,0.237985764643502,False,True,False,False,True,False,False,False,False,True,False,False,0.5713307574699145,0,Medium Risk
21,34557.29,443,5000.0,6,7.44,0.1446872714845406,True,False,False,False,False,False,False,False,False,False,True,False,0.5704938540772957,0,Medium Risk
45,23180.62,411,5000.0,9,8.26,0.2156974231060256,False,True,False,False,False,True,False,False,False,False,False,True,0.5944927738998854,0,Medium Risk
18,13069.24,402,3011.89,12,2.05,0.2304563999130783,False,True,False,False,True,False,False,True,False,False,False,False,0.5588307958155214,1,Medium Risk
39,31145.7,381,5000.0,9,2.4,0.1605358043004331,True,False,False,False,False,False,False,False,False,False,False,False,0.587936800058066,1,Medium Risk
56,70016.18,621,5000.0,6,4.83,0.0714120650398236,False,False,False,False,False,False,True,False,True,False,False,False,0.07382905795752433,0,Low Risk
53,20736.36,347,5000.0,9,7.33,0.2411223570578443,True,False,False,False,True,False,False,False,False,False,True,False,0.5894233253035601,0,Medium Risk
53,57438.04,563,5000.0,9,8.48,0.0870503241405869,False,False,False,False,False,False,True,False,True,False,False,False,0.13157743967660063,0,Low Risk
37,18836.99,380,3789.57,3,2.05,0.2011770458019036,False,True,False,False,True,False,False,True,False,False,False,False,0.5807032490711288,0,Medium Risk
40,19497.97,317,5000.0,9,9.57,0.2564369521545063,False,False,True,False,False,True,False,False,False,False,False,False,0.6618370781480901,0,High Risk
40,69059.64,639,5000.0,12,6.14,0.0724011883062234,False,False,False,False,False,True,False,False,True,False,False,False,0.09581832142067029,0,Low Risk
58,17278.93,321,5000.0,9,4.89,0.2893697700031194,False,False,True,False,False,False,False,False,False,False,False,False,0.6272949801378772,0,High Risk
53,15299.83,374,4251.4,9,6.5,0.2778723685165129,False,False,True,False,False,False,True,False,False,False,True,False,0.5581653554665141,0,Medium Risk
41,8290.1,300,1827.15,6,6.87,0.2204014426846479,False,False,True,False,True,False,False,False,False,False,False,True,0.6492443204682548,1,High Risk
41,26629.55,390,5000.0,12,3.78,0.1877613403155517,False,False,False,False,False,True,False,False,False,False,False,True,0.6347701690809876,0,High Risk
59,58499.16,617,5000.0,6,2.14,0.0854713127504736,False,False,False,True,False,False,False,False,False,False,False,True,0.0708614807710395,0,Low Risk
45,43996.67,527,5000.0,3,4.87,0.1136449644939037,False,False,False,False,False,False,False,False,False,False,False,False,0.62290843003314,0,High Risk
43,24058.9,344,5000.0,12,6.83,0.2078233003171383,False,True,False,False,True,False,False,False,False,False,True,False,0.6364024459017239,0,High Risk
34,12511.05,329,2722.04,3,5.27,0.2175708673532597,False,True,False,False,False,True,False,False,True,False,False,False,0.5521220016122433,1,Medium Risk
49,94547.99,605,5000.0,12,3.08,0.0528831971996443,True,False,False,True,False,False,False,False,False,True,False,False,0.2606138504216752,1,Low Risk
51,13755.06,300,5000.0,6,7.45,0.3635025946815208,False,False,True,False,False,False,False,False,False,False,False,False,0.6853391581966837,0,High Risk
58,20184.94,345,5000.0,6,5.19,0.2477094308925367,False,True,False,False,False,False,False,True,False,False,False,False,0.6327341715751043,0,High Risk
42,59952.06,475,5000.0,9,8.36,0.0833999699092908,False,False,False,False,False,False,True,True,False,False,False,False,0.6608428540415523,1,High Risk
40,52329.92,497,5000.0,9,9.66,0.0955476331704692,False,False,False,True,False,False,False,False,False,False,False,True,0.6350663384229052,0,High Risk
48,5870.91,313,324.21,12,4.84,0.0552231255461248,False,False,True,False,True,False,False,False,False,True,False,False,0.5707659874233254,0,Medium Risk
54,16045.34,363,4247.98,3,8.67,0.2647485188846107,False,False,False,False,True,False,False,False,True,False,False,False,0.563515979539566,0,Medium Risk
33,6138.16,300,2391.04,9,3.8,0.3895369296336361,False,False,True,True,False,False,False,False,False,True,False,False,0.5688087393852161,1,Medium Risk
37,51059.62,482,5000.0,9,5.3,0.0979247397454191,False,False,False,False,False,True,False,False,False,False,True,False,0.6439112154288406,0,High Risk
25,55067.55,512,5000.0,12,6.15,0.0907975749783674,False,False,False,True,False,False,False,False,True,False,False,False,0.6089708561845957,1,High Risk
27,8705.84,302,1354.69,3,9.59,0.1556070407910092,True,False,False,False,False,False,False,False,False,False,False,True,0.591357385679618,0,Medium Risk
42,13468.54,407,252.82,9,8.57,0.0187711511418461,False,True,False,False,False,False,False,False,True,False,False,False,0.5235471146027161,0,Medium Risk
59,8805.05,309,4370.99,9,1.39,0.4964185325466635,False,False,True,False,True,False,False,False,False,True,False,False,0.6362412717520117,1,High Risk
52,24578.62,454,5000.0,3,3.94,0.2034288336773993,False,True,False,False,True,False,False,False,False,False,False,True,0.5509069225738576,1,Medium Risk
21,6024.9,300,2013.23,9,3.82,0.3341516041760029,False,False,True,True,False,False,False,False,False,False,False,True,0.5483049643657281,1,Medium Risk
22,5000.0,364,424.41,9,7.21,0.084882,False,False,True,False,True,False,False,True,False,False,False,False,0.46539556164813656,1,Medium Risk
32,5000.0,314,414.66,3,9.86,0.082932,False,True,False,False,False,False,False,True,False,False,False,False,0.5070778549787667,1,Medium Risk
54,10429.89,323,3698.97,12,5.99,0.3546509119463388,False,True,False,False,False,True,False,False,False,False,False,False,0.48996965725496144,1,Medium Risk
31,19895.93,399,4641.7,9,6.3,0.2332989711966216,False,True,False,False,False,False,False,False,False,False,False,True,0.5297567611397033,0,Medium Risk
31,35097.87,404,5000.0,3,8.36,0.1424587873851034,True,False,False,False,True,False,False,False,False,False,False,False,0.570271015033389,1,Medium Risk
38,12329.51,308,5000.0,9,8.51,0.4055311200526217,False,False,True,True,False,False,False,False,False,True,False,False,0.6143376277048819,1,High Risk
21,43986.33,521,5000.0,9,4.16,0.1136716793603831,True,False,False,True,False,False,False,False,False,False,False,True,0.6345078110187271,1,High Risk
56,5443.35,330,2699.87,6,3.81,0.4959941947513938,False,False,True,True,False,False,False,False,False,False,False,False,0.5274411552382122,1,Medium Risk
36,21508.07,418,5000.0,12,2.02,0.2324708818596926,False,True,False,False,False,True,False,False,False,False,False,True,0.607089296541806,1,High Risk
37,8080.16,303,2909.86,12,4.48,0.3601240569493674,False,True,False,False,False,False,False,False,False,False,False,True,0.589433690427546,1,Medium Risk
44,16729.02,405,5000.0,9,6.99,0.2988818233225855,False,True,False,True,False,False,False,False,False,False,False,True,0.5667413983837483,0,Medium Risk
31,41778.66,506,5000.0,6,3.1,0.1196783238141194,True,False,False,False,True,False,False,False,False,False,False,False,0.6082944531597354,0,High Risk
59,14293.66,341,5000.0,9,8.76,0.3498054382152646,False,False,True,False,True,False,False,True,False,False,False,False,0.5795056094648801,1,Medium Risk
35,5034.0,300,543.35,6,8.75,0.1079360349622566,False,False,True,True,False,False,False,False,False,False,False,True,0.5081765290336165,0,Medium Risk
39,55353.21,546,3012.43,3,9.46,0.0544219567392749,False,False,False,False,False,False,False,False,False,True,False,False,0.43924062582802537,1,Medium Risk
19,5978.6,303,2217.46,3,9.1,0.3708995416987254,False,False,True,False,False,False,True,True,False,False,False,False,0.5412480608706189,1,Medium Risk
54,62364.82,557,5000.0,6,9.43,0.0801734054551909,False,False,False,False,False,False,True,False,False,False,False,False,0.17518042861199426,0,Low Risk
